MARKETEVALUATIONPOINT_EAN;CONDUCTINGEQUIPMENT_NAME;MARKETPARTICIPANT_NAME;MARKETROLE_NAME;STREETADDRESS_POSTALCODE;STREETDETAIL_NAME;STREETDETAIL_NUMBER;TOWNDETAIL_NAME;TOWNDETAIL_SECTION;TOWNDETAIL_STATEORPROVINCE;COORDINATESYSTEM_NAME;POSITIONPOINT_YPOSITION;POSITIONPOINT_XPOSITION
871685920003247848;3015706-EL-T01;TCSNL;NVT;1852HG;JAN BOLTENHOF;37 ELP;HEILOO;HEILOO;NOORD-HOLLAND;EPSG:4326;52,61029;4,7054
871685920004705231;3014244-EL-T01;VATTENFALL C&S - MRA;NVT;1185BJ;ERASMUSLAAN;96 16 ELP;AMSTELVEEN;AMSTELVEEN;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004867410;0106743-EL-T01;VATTENFALL C&S - MRA;NVT;2131SM;BERNADOTTESTRAAT;15 ELP;HAARLEMMERMEER;HOOFDDORP;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004829678;3022416-EL-T01;VATTENFALL C&S - MRA;NVT;1705LP;RONNIE BIERMANTUIN;40 ELP;DIJK EN WAARD;HEERHUGOWAARD;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920002878333;3018906-EL-T01;TCSNL;NVT;1705JX;ALETTA JACOBSTUIN;35 ELP;DIJK EN WAARD;HEERHUGOWAARD;NOORD-HOLLAND;EPSG:4326;52,64806;4,82439
871685920003820683;3000619-EL-T01;TCSNL;NVT;1901GB;WAYENBURGH;41 ELP;CASTRICUM;CASTRICUM;NOORD-HOLLAND;EPSG:4326;52,54813;4,67136
871685920004697116;3001416-EL-T01;VATTENFALL C&S - MRA;NVT;1813SJ;ZEGLIS;60 ELP;ALKMAAR;ALKMAAR;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920003402711;3016199-EL-T01;TCSNL;NVT;2014RT;GIBRALTARSTRAAT;36 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;52,37753;4,61347
871685920004606514;3007466-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1399GA;PIETER DE HOOGHLAAN;9 ELP;GOOISE MEREN;MUIDERBERG;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004683188;9026526-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2035RZ;WESTERMANSTRAAT;1 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871687110003444783;3021235-EL-T01;TCSNL;NVT;1412JJ;VAN OSTADELAAN;24 ELP;GOOISE MEREN;NAARDEN;NOORD-HOLLAND;EPSG:4326;52,28471;5,1737
871685920004694610;3024687-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1448XC;MISSISSIPPISTRAAT;1 ELP;PURMEREND;PURMEREND;NOORD-HOLLAND;EPSG:4326;52,49737;4,92694
871685920004694610;3024687-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1448XC;MISSISSIPPISTRAAT;1 ELP;PURMEREND;PURMEREND;NOORD-HOLLAND;EPSG:4326;52,49737;4,92694
871685920004605654;3012745-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2021JP;GENERAAL BOTHASTRAAT;45 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;52,39379;4,64228
871687110003643544;3000232-EL-T02;TCSNL;NVT;1403JC;AALTJE NOORDEWIERLAAN;10 ELP;GOOISE MEREN;BUSSUM;NOORD-HOLLAND;EPSG:4326;52,26613;5,18361
871685920004698311;9019988-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2153CL;ZUIDERDREEF;3 ELP;HAARLEMMERMEER;NIEUW-VENNEP;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004067988;3027080-EL-T01;TCSNL;NVT;1761EL;PAST. PHILIPPONASTRAAT;47 ELP;HOLLANDS KROON;ANNA PAULOWNA;NOORD-HOLLAND;EPSG:4326;52,86459;4,81327
871685920004846903;3018270-EL-T01;VATTENFALL C&S - MRA;NVT;1625ZW;LIJNDRAAIER;164 ELP;HOORN;HOORN NH;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871687110003665621;3003849-EL-T01;TCSNL;NVT;1273MJ;SCHIPBEEK;1 ELP;HUIZEN;HUIZEN;NOORD-HOLLAND;EPSG:4326;52,30411;5,25672
871685920003226485;3004942-EL-T01;TCSNL;NVT;1811MS;WORTELSTEEG;4 ELP;ALKMAAR;ALKMAAR;NOORD-HOLLAND;EPSG:4326;52,63038;4,75492
871685920003056303;3018018-EL-T02;TCSNL;NVT;1141GV;PIEREBAAN;1 ELP;WATERLAND;MONNICKENDAM;NOORD-HOLLAND;EPSG:4326;52,45602;5,037
871687110003236654;3000212-EL-T01;TCSNL;NVT;1401TZ;KRUISLAAN;32 ELP;GOOISE MEREN;BUSSUM;NOORD-HOLLAND;EPSG:4326;52,27582;5,17144
871687110003236654;3010764-EL-T01;TCSNL;NVT;1401TZ;KRUISLAAN;32 ELP;GOOISE MEREN;BUSSUM;NOORD-HOLLAND;EPSG:4326;52,27582;5,17144
871685920003792140;3000540-EL-T02;TCSNL;NVT;1969NA;DE SMIDSE;5 A ELP;HEEMSKERK;HEEMSKERK;NOORD-HOLLAND;EPSG:4326;52,50429;4,65445
871687110005167963;7003064-EL-T02;VATTENFALL C&S - MRA;NVT;1315KK;METROPOLESTRAAT;1 A ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;\\N;\\N
871685920001930940;3027182-EL-T01;TCSNL;NVT;1566DJ;PASTOOR VERMEULENSTRAAT;1 ELP;ZAANSTAD;ASSENDELFT;NOORD-HOLLAND;EPSG:4326;52,47538;4,74455
871685920002272698;3003890-EL-T01;TCSNL;NVT;1182BA;NASSAULAAN;2 ELP;AMSTELVEEN;AMSTELVEEN;NOORD-HOLLAND;EPSG:4326;52,31572;4,85109
871685920003282986;0110338-EL-T01;TCSNL;NVT;1911BP;LOET;25 ELP;UITGEEST;UITGEEST;NOORD-HOLLAND;EPSG:4326;52,53215;4,71578
871685920003282986;3007715-EL-T01;TCSNL;NVT;1911BP;LOET;25 ELP;UITGEEST;UITGEEST;NOORD-HOLLAND;EPSG:4326;52,53215;4,71578
871685920003282986;3004112-EL-T01;TCSNL;NVT;1911BP;LOET;25 ELP;UITGEEST;UITGEEST;NOORD-HOLLAND;EPSG:4326;52,53215;4,71578
871685920004806464;3026958-EL-T01;VATTENFALL C&S - MRA;NVT;1731PA;REINE CLAUDE;12 ELP;HOLLANDS KROON;WINKEL;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004731322;3010770-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1402GN;LOTHARIUSLAAN;82 ELP;GOOISE MEREN;BUSSUM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004663289;3007468-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1399JB;DE LENT;2 ELP;GOOISE MEREN;MUIDERBERG;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871687110003402950;3007162-EL-T01;TCSNL;NVT;1216AL;BODEMANSTRAAT;62 ELP;HILVERSUM;HILVERSUM;NOORD-HOLLAND;EPSG:4326;52,22083;5,15207
871687110003550248;7011187-EL-T01;TCSNL;NVT;1336LC;RODE KATERPLAATS;16 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;52,40113;5,32228
871687110004916517;7003335-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1326EZ;PEREBOOMWEG;45 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;52,37188;5,24962
871685920004904207;9017586-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1704MB;VREDERIKSAKKER;36 ELP;DIJK EN WAARD;HEERHUGOWAARD;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004650098;3025986-EL-T01;VATTENFALL C&S - MRA;NVT;1441AL;WEERWAL;3 ELP;PURMEREND;PURMEREND;NOORD-HOLLAND;EPSG:4326;52,51076;4,94741
871685920004650098;0103770-EL-T01;VATTENFALL C&S - MRA;NVT;1441AL;WEERWAL;3 ELP;PURMEREND;PURMEREND;NOORD-HOLLAND;EPSG:4326;52,51076;4,94741
871685920004650098;0103314-EL-T01;VATTENFALL C&S - MRA;NVT;1441AL;WEERWAL;3 ELP;PURMEREND;PURMEREND;NOORD-HOLLAND;EPSG:4326;52,51076;4,94741
871685920004650098;3005188-EL-T01;VATTENFALL C&S - MRA;NVT;1441AL;WEERWAL;3 ELP;PURMEREND;PURMEREND;NOORD-HOLLAND;EPSG:4326;52,51076;4,94741
871685920004650098;3000575-EL-T01;VATTENFALL C&S - MRA;NVT;1441AL;WEERWAL;3 ELP;PURMEREND;PURMEREND;NOORD-HOLLAND;EPSG:4326;52,51076;4,94741
871685920004846958;3014261-EL-T01;VATTENFALL C&S - MRA;NVT;1406PT;IEPENLAAN;51 ELP;GOOISE MEREN;BUSSUM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920003131444;3021306-EL-T01;TCSNL;NVT;2133KH;STOHOLM;4 ELP;HAARLEMMERMEER;HOOFDDORP;NOORD-HOLLAND;EPSG:4326;52,31504;4,66742
871685920004748443;9019297-EL-T01;VATTENFALL C&S - MRA;NVT;2061JP;DONKERELAAN;64 ELP;BLOEMENDAAL;BLOEMENDAAL;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004609508;3015206-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1757PN;MELCHIORSTRAAT;2 ELP;SCHAGEN;OUDESLUIS;NOORD-HOLLAND;EPSG:4326;52,83311;4,80554
871687110003138613;3003786-EL-T01;TCSNL;NVT;1412BV;PIERSONLAAN;12 ELP;GOOISE MEREN;NAARDEN;NOORD-HOLLAND;EPSG:4326;52,28357;5,15506
871685920004847139;3024462-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1811LT;KANAALKADE;69 ELP;ALKMAAR;ALKMAAR;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004705095;9025538-EL-T01;VATTENFALL C&S - MRA;NVT;1906BZ;ENTERIJ;16 ELP;CASTRICUM;LIMMEN;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004707112;3018928-EL-T01;VATTENFALL C&S - MRA;NVT;2111ZL;VERBENALAAN;5 ELP;BLOEMENDAAL;AERDENHOUT;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004637228;3001017-EL-T01;VATTENFALL C&S - MRA;NVT;1611DZ;KRELAGEHOF;20 ELP;STEDE BROEC;BOVENKARSPEL;NOORD-HOLLAND;EPSG:4326;52,6925;5,24823
871685920004773391;3025296-EL-T01;VATTENFALL C&S - MRA;NVT;1718DD;KREEKRUG;17 ELP;OPMEER;HOOGWOUD;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004647081;3008515-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1788LA;KRUISZWIN;3410 ELP;DEN HELDER;JULIANADORP;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004880457;3025861-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1731XL;VELDWACHTERSPAD;13 ELP;HOLLANDS KROON;WINKEL;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871687110003503176;7003292-EL-T01;TCSNL;NVT;1325HB;ORSON WELLESSTRAAT;2 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;52,37107;5,2277
871687110005051392;7008897-EL-T01;VATTENFALL C&S - MRA;NVT;1336JE;HENK SPRENGERWEG;54 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;\\N;\\N
871687110003571472;3014288-EL-T01;TCSNL;NVT;1402EN;IRISSTRAAT;9 ELP;GOOISE MEREN;BUSSUM;NOORD-HOLLAND;EPSG:4326;52,27245;5,18359
871685920004650197;3021850-EL-T01;VATTENFALL C&S - MRA;NVT;1831AG;DE OORD;2 ELP;ALKMAAR;KOEDIJK;NOORD-HOLLAND;EPSG:4326;52,67341;4,75706
871687110005120098;7003052-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1356JA;WILGENGRIEND;19 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;\\N;\\N
871687110003571731;7003320-EL-T01;TCSNL;NVT;1338JC;MOEFLONSTRAAT;30 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;52,38445;5,27015
871685920004852652;9025294-EL-T01;VATTENFALL C&S - MRA;NVT;1121XE;ZONNEDAUWSTRAAT;1 A ELP;LANDSMEER;LANDSMEER;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004663333;3010489-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1974VA;DENNEKOPLAAN;17 ELP;VELSEN;IJMUIDEN;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871687110004926738;7003944-EL-T01;UBITRICITY – GESELLSCHAF;NVT;8253CM;PHILIPSDAALDER;82 ELP;DRONTEN;DRONTEN;FLEVOLAND;EPSG:4326;52,53081;5,71003
871685920004646572;3023126-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2134VX;WESTERSCHELDE;8 ELP;HAARLEMMERMEER;HOOFDDORP;NOORD-HOLLAND;EPSG:4326;52,30723;4,63202
871685920004707457;3025024-EL-T01;VATTENFALL C&S - MRA;NVT;2023DP;DECKERSTRAAT;39 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004707457;3025024-EL-T02;VATTENFALL C&S - MRA;NVT;2023DP;DECKERSTRAAT;39 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004707457;3023119-EL-T01;VATTENFALL C&S - MRA;NVT;2023DP;DECKERSTRAAT;39 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004707457;3023119-EL-T01;VATTENFALL C&S - MRA;NVT;2023DP;DECKERSTRAAT;39 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004707457;9023383-EL-T01;VATTENFALL C&S - MRA;NVT;2023DP;DECKERSTRAAT;39 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004189000;3004190-EL-T01;TCSNL;NVT;1921WH;LANGE DRESCH;31 ELP;CASTRICUM;AKERSLOOT;NOORD-HOLLAND;EPSG:4326;52,55668;4,72911
871685920004683164;3007729-EL-T02;BAS;NVT;1931VJ;ZEEWEG;22 ELP;BERGEN (NH);EGMOND AAN ZEE;NOORD-HOLLAND;EPSG:4326;52,6159;4,62925
871687110004909137;7002547-EL-T01;VATTENFALL C&S - MRA;NVT;8224HP;ARCHIPEL 40;2 ELP;LELYSTAD;LELYSTAD;FLEVOLAND;EPSG:4326;\\N;\\N
871685920004650227;3010984-EL-T01;VATTENFALL C&S - MRA;NVT;1971HR;LORENTZSTRAAT;28 ELP;VELSEN;IJMUIDEN;NOORD-HOLLAND;EPSG:4326;52,45899;4,62796
871685920004816173;3000373-EL-T01;VATTENFALL C&S - MRA;NVT;2042CC;FRANS ZWAANSTRAAT;2 ELP;ZANDVOORT;ZANDVOORT;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920003099720;3019208-EL-T01;TCSNL;NVT;2134XV;BRANDARIS;1 ELP;HAARLEMMERMEER;HOOFDDORP;NOORD-HOLLAND;EPSG:4326;52,31675;4,6461
871687110005042048;7003042-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1353LE;LEEMWIERDE;26 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;\\N;\\N
871687110003433688;7003358-EL-T01;TCSNL;NVT;1325LZ;JORIS IVENSLAAN;99 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;52,36127;5,24092
871687110003290106;7003107-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1324GT;HENGELOSTRAAT;64 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;52,36639;5,21337
871687110003290106;7003105-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1324GT;HENGELOSTRAAT;64 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;52,36639;5,21337
871687110003106124;3000088-EL-T01;TCSNL;NVT;1251LS;MOLENWEG;39 ELP;LAREN;LAREN NH;NOORD-HOLLAND;EPSG:4326;52,25349;5,22452
871685920004701042;0111224-EL-T01;VATTENFALL C&S - MRA;NVT;1948DG;MARIE VAN ZEGGELENLAAN;28 ELP;BEVERWIJK;BEVERWIJK;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004701042;0111224-EL-T01;VATTENFALL C&S - MRA;NVT;1948DG;MARIE VAN ZEGGELENLAAN;28 ELP;BEVERWIJK;BEVERWIJK;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004649832;3013846-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1432PL;KONINGSSTRAAT;113 ELP;AALSMEER;AALSMEER;NOORD-HOLLAND;EPSG:4326;52,27817;4,80484
871687110004475335;1005530-EL-T01;TCSNL;NVT;9243KS;SJOERDLAN;6 ELP;OPSTERLAND;BAKKEVEEN;FRYSLÂN;EPSG:4326;53,08497;6,25852
871685920004667195;9023519-EL-T01;VATTENFALL C&S - MRA;NVT;1756VB;WIELPLOEG;22 ELP;SCHAGEN;'T ZAND;NOORD-HOLLAND;EPSG:4326;52,83899;4,75917
871685920003956177;9024009-EL-T01;TCSNL;NVT;1731SE;BOSSTRAAT;6 ELP;HOLLANDS KROON;WINKEL;NOORD-HOLLAND;EPSG:4326;52,75529;4,90233
871685920003102499;9006167-EL-T01;TCSNL;NVT;2132SR;LEEGHWATERSTRAAT;59 ELP;HAARLEMMERMEER;HOOFDDORP;NOORD-HOLLAND;EPSG:4326;52,3023;4,70141
871685920004611655;3018038-EL-T01;VATTENFALL C&S - MRA;NVT;1966RS;ARDENNENLAAN;19 ELP;HEEMSKERK;HEEMSKERK;NOORD-HOLLAND;EPSG:4326;52,49652;4,6869
871685920004637099;3003368-EL-T01;STICHTING HUIZER BOTTERS;NVT;1271GD;HAVENSTRAAT;300 ELP;HUIZEN;HUIZEN;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004707303;3018264-EL-T01;VATTENFALL C&S - MRA;NVT;1622CA;BOOGSCHUTTER;2 ELP;HOORN;HOORN NH;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004719962;9001270-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1444JE;KWADIJKERPARK;23 ELP;PURMEREND;PURMEREND;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004690520;9020531-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1822PG;KNEPPELWEIDE;6 ELP;ALKMAAR;ALKMAAR;NOORD-HOLLAND;EPSG:4326;52,66354;4,77514
871685920003008876;3004763-EL-T01;TCSNL;NVT;2151KG;SANDESTEIN;42 ELP;HAARLEMMERMEER;NIEUW-VENNEP;NOORD-HOLLAND;EPSG:4326;52,27261;4,61386
871685920004852683;3010086-EL-T04;VATTENFALL C&S - MRA;NVT;2014TS;THOMSONLAAN;41 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004650036;3007477-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2041NT;MARTINUS NIJHOFFSTRAAT;53 ELP;ZANDVOORT;ZANDVOORT;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004650036;3007476-EL-T02;UBITRICITY – GESELLSCHAF;NVT;2041NT;MARTINUS NIJHOFFSTRAAT;53 ELP;ZANDVOORT;ZANDVOORT;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004650036;3007478-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2041NT;MARTINUS NIJHOFFSTRAAT;53 ELP;ZANDVOORT;ZANDVOORT;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004650036;3014410-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2041NT;MARTINUS NIJHOFFSTRAAT;53 ELP;ZANDVOORT;ZANDVOORT;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004650036;3026339-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2041NT;MARTINUS NIJHOFFSTRAAT;53 ELP;ZANDVOORT;ZANDVOORT;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004650036;3017881-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2041NT;MARTINUS NIJHOFFSTRAAT;53 ELP;ZANDVOORT;ZANDVOORT;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004611532;3012133-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2013PK;OLYCANSTRAAT;54 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;52,38185;4,61925
871685920004611532;3012133-EL-T01;UBITRICITY – GESELLSCHAF;NVT;2013PK;OLYCANSTRAAT;54 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;52,38185;4,61925
871685920003932645;3011567-EL-T01;TCSNL;NVT;1738AA;LEIAKKER;3 ELP;SCHAGEN;WAARLAND;NOORD-HOLLAND;EPSG:4326;52,72517;4,83557
871685920004660820;3011640-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1619BN;MIDDENWEG;54 ELP;MEDEMBLIK;ANDIJK;NOORD-HOLLAND;EPSG:4326;52,74494;5,22265
871685920003048162;3006878-EL-T01;TCSNL;NVT;1567CG;WITTE RING;83 ELP;ZAANSTAD;ASSENDELFT;NOORD-HOLLAND;EPSG:4326;52,48805;4,74153
871685920004690346;3017986-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1566EK;DORPSSTRAAT;596 ELP;ZAANSTAD;ASSENDELFT;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920003219876;3003862-EL-T01;TCSNL;NVT;2134EJ;WILLEMSBOS;220 ELP;HAARLEMMERMEER;HOOFDDORP;NOORD-HOLLAND;EPSG:4326;52,31339;4,65316
871687110004947399;7003522-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1339NL;NIEUW-CALEDONIESTRAAT;2 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;52,39547;5,30577
871685920004731353;3000210-EL-T02;VATTENFALL C&S - MRA;NVT;1401EZ;POSTSTRAAT;2 ELP;GOOISE MEREN;BUSSUM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920003144338;9001719-EL-T01;TCSNL;NVT;2013HB;LEIDSEVAART;90 ELP;HAARLEM;HAARLEM;NOORD-HOLLAND;EPSG:4326;52,37927;4,62544
871687110004980099;9019943-EL-T01;VATTENFALL C&S - MRA;NVT;8302TM;VAN DER MOLENHAGE;14 ELP;NOORDOOSTPOLDER;EMMELOORD;FLEVOLAND;EPSG:4326;52,72868;5,73736
871685920004670669;3022070-EL-T02;UBITRICITY – GESELLSCHAF;NVT;1602PP;KIEVITSTRAAT;34 ELP;ENKHUIZEN;ENKHUIZEN;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920003207255;3015383-EL-T01;TCSNL;NVT;1814HH;WAERDENDELSTRAAT;2 ELP;ALKMAAR;ALKMAAR;NOORD-HOLLAND;EPSG:4326;52,62364;4,7399
871685920004747323;3010521-EL-T01;VATTENFALL C&S - MRA;NVT;1214JR;MEIDOORNSTRAAT;12 ELP;HILVERSUM;HILVERSUM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920003382112;0103675-EL-T01;TCSNL;NVT;1815GJ;NASSAULAAN;49 ELP;ALKMAAR;ALKMAAR;NOORD-HOLLAND;EPSG:4326;52,6317;4,73783
871685920002236874;3010594-EL-T01;TCSNL;NVT;1243JK;NOORDEREINDE;101 ELP;WIJDEMEREN;'S-GRAVELAND;NOORD-HOLLAND;EPSG:4326;52,24192;5,12163
871685920004834054;3021504-EL-T01;VATTENFALL C&S - MRA;NVT;1964HR;JAN LIGTHARTSTRAAT;551 ELP;HEEMSKERK;HEEMSKERK;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871687110003661418;3017800-EL-T01;TCSNL;NVT;1261VA;HENDRIK SMITLAANTJE;2 ELP;BLARICUM;BLARICUM;NOORD-HOLLAND;EPSG:4326;52,27247;5,25629
871685920004706719;3014482-EL-T01;VATTENFALL C&S - MRA;NVT;1971EJ;ENGELMUNDUSSTRAAT;7 ELP;VELSEN;IJMUIDEN;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004706719;3021445-EL-T01;VATTENFALL C&S - MRA;NVT;1971EJ;ENGELMUNDUSSTRAAT;7 ELP;VELSEN;IJMUIDEN;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004840369;3011803-EL-T02;VATTENFALL C&S - MRA;NVT;1777AT;BEATRIXSTRAAT;2 A ELP;HOLLANDS KROON;HIPPOLYTUSHOEF;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871687110004921559;7003252-EL-T01;VATTENFALL C&S - MRA;NVT;1333EP;STAAKMOLENSTRAAT;3 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;52,40067;5,27358
871685920004842905;3021493-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1141JG;AVEGAAR;10 ELP;WATERLAND;MONNICKENDAM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004679570;3018042-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1963KP;JEAN MONNETSTRAAT;40 P ELP;HEEMSKERK;HEEMSKERK;NOORD-HOLLAND;EPSG:4326;52,51584;4,68321
871685920004705361;3014121-EL-T01;VATTENFALL C&S - MRA;NVT;1243KN;ZUIDEREINDE;144 ELP;WIJDEMEREN;'S-GRAVELAND;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004697093;3007883-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1689VE;HOEFIJZER;112 ELP;HOORN;ZWAAG;NOORD-HOLLAND;EPSG:4326;52,66416;5,0393
871687110005161398;7007672-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1339SM;SPITSBERGEN;26 ELP;ALMERE;ALMERE;FLEVOLAND;EPSG:4326;\\N;\\N
871685920003124514;3009167-EL-T01;TCSNL;NVT;2134VP;WESTHOVE;46 ELP;HAARLEMMERMEER;HOOFDDORP;NOORD-HOLLAND;EPSG:4326;52,30559;4,62981
871685920004690315;3018002-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1508WB;LEVERKRUIDWEG;5 ELP;ZAANSTAD;ZAANDAM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004690315;3005087-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1508WB;LEVERKRUIDWEG;5 ELP;ZAANSTAD;ZAANDAM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004773223;9005795-EL-T01;UBITRICITY – GESELLSCHAF;NVT;1121RL;LANGHUISLAAN;25 ELP;LANDSMEER;LANDSMEER;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004794532;3014462-EL-T01;VATTENFALL C&S - MRA;NVT;1502XA;KAP GERRIT GROOTSTRAAT;1 ELP;ZAANSTAD;ZAANDAM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004794532;3014462-EL-T01;VATTENFALL C&S - MRA;NVT;1502XA;KAP GERRIT GROOTSTRAAT;1 ELP;ZAANSTAD;ZAANDAM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871685920004717739;3018107-EL-T01;VATTENFALL C&S - MRA;NVT;1131NT;JUNOPLANTSOEN;1 ELP;EDAM-VOLENDAM;VOLENDAM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
